cycle_id,source_id,candidate_index,base_config_id,filter_pass,selected,rejection_reason,confidence_score,residual_ratio,max_abs_feature_z,U,Re,Ca,E,h,t,theta1_init_deg,theta2_init_deg,theta3_init_deg,D,H,L,H_soft,b,N_per_column,Cd_soft,Cd_cyl,force,F_physics,F_residual,Cd_stem_eff,Cd_leaf_eff,shielding_coef,reconfiguration_factor,reconfiguration_gain
4,2,0,11,1,0,valid_not_selected,0.5060950517654419,0.13620616495609283,1.3678209781646729,0.13621126115322113,3405.281494140625,29.685604095458984,480000.0,0.009999999776482582,0.0020000000949949026,60.0,180.0,300.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,0.1636025607585907,0.14399020373821259,0.019612353295087814,1.3283929824829102,1.5954787731170654,0.580801248550415,0.42987459897994995,0.45793986320495605
4,2,1,0,1,0,valid_not_selected,0.40583348274230957,0.18036247789859772,1.8397393226623535,0.3147183954715729,7867.958984375,6.085487365722656,12500000.0,0.019999999552965164,0.0020000000949949026,20.0,120.0,240.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,1.302923321723938,1.589633584022522,-0.286710262298584,2.4217638969421387,1.9834392070770264,0.4742848873138428,0.7723782062530518,0.8637036085128784
4,2,2,9,1,0,valid_not_selected,0.43712317943573,0.16550804674625397,1.3678209781646729,0.10382923483848572,2595.730712890625,17.248809814453125,480000.0,0.019999999552965164,0.0020000000949949026,60.0,180.0,300.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,0.2535530626773834,0.2175472527742386,0.03600582107901573,1.7611700296401978,1.7861557006835938,0.4592869281768799,0.7278813719749451,0.8064593076705933
4,2,3,8,1,0,valid_not_selected,0.44960668683052063,0.15987642109394073,1.3678209781646729,0.16476058959960938,4119.0146484375,43.43367004394531,480000.0,0.019999999552965164,0.0020000000949949026,60.0,120.0,240.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,0.24434992671012878,0.2908499836921692,-0.04650005325675011,1.8114678859710693,1.8536882400512695,0.6508380174636841,0.23273196816444397,0.24008730053901672
4,2,4,9,1,0,valid_not_selected,0.5283563137054443,0.1275968849658966,1.3678209781646729,0.13582709431648254,3395.67724609375,29.518388748168945,480000.0,0.019999999552965164,0.0020000000949949026,60.0,180.0,300.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,0.3595162630081177,0.3188340365886688,0.04068223014473915,2.0593128204345703,1.7656396627426147,0.4795035719871521,0.5857217311859131,0.6292141675949097
4,2,5,6,1,0,valid_not_selected,0.3861762285232544,0.19029229879379272,1.005865216255188,0.34103453159332275,8525.86328125,25.161090850830078,3550000.0,0.009999999776482582,0.0020000000949949026,60.0,120.0,240.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,0.7168858647346497,0.885363757610321,-0.16847790777683258,1.4019153118133545,1.7515027523040771,0.5163739919662476,0.3106180429458618,0.3262040913105011
4,2,6,10,1,1,accepted,0.5074034929275513,0.13568975031375885,1.3678209781646729,0.14914560317993164,3728.639892578125,35.591041564941406,480000.0,0.009999999776482582,0.0020000000949949026,60.0,120.0,240.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,0.15515170991420746,0.17950928211212158,-0.024357568472623825,1.768285870552063,1.7899823188781738,0.597849428653717,0.24311470985412598,0.2506343722343445
4,2,7,3,1,0,valid_not_selected,0.6690157055854797,0.08038955181837082,1.129174828529358,0.3165319263935089,7913.2978515625,6.155822277069092,12500000.0,0.009999999776482582,0.0020000000949949026,60.0,180.0,300.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,1.0913265943527222,1.1867270469665527,-0.09540045261383057,2.1946487426757812,1.5420228242874146,0.4739217758178711,0.6854450106620789,0.7281132936477661
4,2,8,0,1,1,accepted,0.5133408904075623,0.1333630383014679,1.8397393226623535,0.1363370269536972,3408.42529296875,1.1420332193374634,12500000.0,0.019999999552965164,0.0020000000949949026,20.0,120.0,240.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,0.24655850231647491,0.2845003306865692,-0.0379418283700943,1.6332675218582153,1.9230546951293945,0.6824765801429749,0.7210322618484497,0.9541172385215759
4,2,9,9,1,1,accepted,0.9926983714103699,0.001465688575990498,1.3678209781646729,0.21296042203903198,5324.01025390625,72.56340026855469,480000.0,0.019999999552965164,0.0020000000949949026,60.0,180.0,300.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,0.5530045628547668,0.5538162589073181,-0.0008117221877910197,2.3707122802734375,1.8653395175933838,0.5654464364051819,0.2869715392589569,0.2974066138267517
