cycle_id,source_id,candidate_index,base_config_id,filter_pass,selected,rejection_reason,confidence_score,residual_ratio,max_abs_feature_z,U,Re,Ca,E,h,t,theta1_init_deg,theta2_init_deg,theta3_init_deg,D,H,L,H_soft,b,N_per_column,Cd_soft,Cd_cyl,force,F_physics,F_residual,Cd_stem_eff,Cd_leaf_eff,shielding_coef,reconfiguration_factor,reconfiguration_gain
6,2,0,1,1,1,accepted,0.8604603409767151,0.030057556927204132,1.129174828529358,0.34791436791419983,8697.859375,7.436966419219971,12500000.0,0.019999999552965164,0.0020000000949949026,60.0,180.0,300.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,1.9395352602005005,1.9996395111083984,-0.06010427698493004,1.207436442375183,2.2741336822509766,0.7645605802536011,1.6807119846343994,1.7196073532104492
6,2,1,10,1,0,valid_not_selected,0.6334747076034546,0.09130704402923584,1.7814686298370361,0.42572250962257385,10643.0625,289.98333740234375,480000.0,0.009999999776482582,0.0020000000949949026,60.0,120.0,240.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,0.6734941601753235,0.7411680221557617,-0.06767386198043823,1.026587724685669,1.9517152309417725,0.4441574215888977,0.3121007978916168,0.30655354261398315
6,2,2,2,1,0,valid_not_selected,0.9358550310134888,0.01325894147157669,1.8397393226623535,0.33207714557647705,8301.927734375,6.775308132171631,12500000.0,0.009999999776482582,0.0020000000949949026,20.0,120.0,240.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,0.9536528587341309,0.9411739110946655,0.012478969991207123,1.21860933303833,1.8925532102584839,0.7872313857078552,1.6529289484024048,1.6228939294815063
6,2,3,5,1,1,accepted,0.8984541296958923,0.021415922790765762,1.4702457189559937,0.0857030600309372,2142.576416015625,1.589005470275879,3550000.0,0.019999999552965164,0.0020000000949949026,60.0,180.0,300.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,0.13628843426704407,0.13343088328838348,0.002857545390725136,1.2288099527359009,1.8653730154037476,0.8568581342697144,1.73843514919281,1.7834577560424805
6,2,4,3,1,0,valid_not_selected,0.6363662481307983,0.09039619565010071,1.129174828529358,0.3912805914878845,9782.0146484375,9.406492233276367,12500000.0,0.009999999776482582,0.0020000000949949026,60.0,180.0,300.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,1.6333335638046265,1.4979267120361328,0.13540688157081604,1.2875829935073853,2.1681976318359375,0.7403524518013,1.6770813465118408,1.7205363512039185
6,2,5,9,1,0,valid_not_selected,0.5433526635169983,0.1219993457198143,1.3678209781646729,0.25811055302619934,6452.763671875,106.59365844726562,480000.0,0.019999999552965164,0.0020000000949949026,60.0,180.0,300.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,0.6752377152442932,0.6018164753913879,0.07342121750116348,1.2635098695755005,1.9711428880691528,0.47431105375289917,0.9536343812942505,0.9479173421859741
6,2,6,3,1,0,valid_not_selected,0.67145174741745,0.07966262847185135,1.129174828529358,0.3762926757335663,9407.31640625,8.699666976928711,12500000.0,0.009999999776482582,0.0020000000949949026,60.0,180.0,300.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,1.5034434795379639,1.392512321472168,0.11093118786811829,1.2678850889205933,2.1664273738861084,0.7503889203071594,1.684528112411499,1.725926399230957
6,2,7,1,0,0,residual_ratio,0.2220454066991806,0.23148520290851593,2.347447395324707,0.06250671297311783,1562.667724609375,0.2400515079498291,12500000.0,0.019999999552965164,0.0020000000949949026,60.0,180.0,300.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,0.2334592491388321,0.18957535922527313,0.04388388991355896,1.4997138977050781,3.049334764480591,0.9859154224395752,1.7401045560836792,1.8715912103652954
6,2,8,3,1,0,valid_not_selected,0.7071507573127747,0.0693022832274437,1.303586483001709,0.15329451858997345,3832.363037109375,1.4437910318374634,12500000.0,0.009999999776482582,0.0020000000949949026,60.0,180.0,300.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,0.2984808385372162,0.279136061668396,0.019344765692949295,1.267866611480713,2.090298652648926,0.8641793131828308,1.7426557540893555,1.7775678634643555
6,2,9,6,1,0,valid_not_selected,0.5616358518600464,0.11538032442331314,1.2165817022323608,0.49964770674705505,12491.1923828125,54.008304595947266,3550000.0,0.009999999776482582,0.0020000000949949026,60.0,120.0,240.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,1.1818345785140991,1.3359804153442383,-0.15414585173130035,1.128443956375122,2.001147985458374,0.45526835322380066,0.550244927406311,0.556370198726654
