cycle_id,source_id,candidate_index,base_config_id,filter_pass,selected,rejection_reason,confidence_score,residual_ratio,max_abs_feature_z,U,Re,Ca,E,h,t,theta1_init_deg,theta2_init_deg,theta3_init_deg,D,H,L,H_soft,b,N_per_column,Cd_soft,Cd_cyl,force,F_physics,F_residual,Cd_stem_eff,Cd_leaf_eff,shielding_coef,reconfiguration_factor,reconfiguration_gain
2,2,0,10,1,0,valid_not_selected,0.4908352792263031,0.14232933521270752,1.3678209781646729,0.22780565917491913,5695.1416015625,83.03263854980469,480000.0,0.009999999776482582,0.0020000000949949026,60.0,120.0,240.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,0.8432274460792542,0.9831599593162537,-0.13993249833583832,1.063251256942749,2.964393377304077,0.8196502327919006,0.6566274166107178,0.989382803440094
2,2,1,5,0,0,residual_ratio,0.344784140586853,0.21296735107898712,1.1093950271606445,0.46571335196495056,11642.8330078125,46.921302795410156,3550000.0,0.019999999552965164,0.0020000000949949026,60.0,180.0,300.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,6.972779273986816,8.859580993652344,-1.8868014812469482,1.8767601251602173,1.9031528234481812,0.8089161515235901,1.0714118480682373,3.00317645072937
2,2,2,4,1,0,valid_not_selected,0.48651790618896484,0.14409631490707397,1.8397393226623535,0.13878010213375092,3469.50244140625,4.166651248931885,3550000.0,0.019999999552965164,0.0020000000949949026,20.0,120.0,240.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,1.1918734312057495,1.392532229423523,-0.20065876841545105,1.2559573650360107,2.8556947708129883,0.7722074389457703,1.0799273252487183,2.6908061504364014
2,2,3,6,1,0,valid_not_selected,0.37486061453819275,0.19624020159244537,1.005865216255188,0.3382631242275238,8456.578125,24.75381088256836,3550000.0,0.009999999776482582,0.0020000000949949026,60.0,120.0,240.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,1.8796392679214478,2.3385584354400635,-0.4589191675186157,1.1287332773208618,2.525773525238037,0.8670889735221863,0.7496070861816406,1.2507150173187256
2,2,4,5,0,0,residual_ratio,0.34545135498046875,0.21258068084716797,1.0669074058532715,0.4529089033603668,11322.7216796875,44.376644134521484,3550000.0,0.019999999552965164,0.0020000000949949026,60.0,180.0,300.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,6.57166862487793,8.345830917358398,-1.7741624116897583,1.8647319078445435,1.8983036279678345,0.8087237477302551,1.0717535018920898,3.006566286087036
2,2,5,5,1,1,,0.5170589685440063,0.1278025209903717,2.020585775375366,0.05972617119550705,1493.1541748046875,0.7717241644859314,3550000.0,0.019999999552965164,0.0020000000949949026,60.0,180.0,300.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,0.07802248746156693,0.08945506811141968,-0.011432583443820477,1.431599736213684,1.6871883869171143,0.6490925550460815,0.9066561460494995,1.851421594619751
2,2,6,8,1,0,valid_not_selected,0.46770229935646057,0.15198466181755066,1.3678209781646729,0.13094912469387054,3273.72802734375,27.436267852783203,480000.0,0.019999999552965164,0.0020000000949949026,60.0,120.0,240.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,0.4591946303844452,0.54149329662323,-0.08229867368936539,2.1217925548553467,2.851483106613159,0.7299968004226685,0.6081406474113464,0.9348942637443542
2,2,7,1,1,1,,0.38196393847465515,0.19248582422733307,1.129174828529358,0.2114700973033905,5286.751953125,2.7475717067718506,12500000.0,0.019999999552965164,0.0020000000949949026,60.0,180.0,300.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,1.9602999687194824,2.4275734424591064,-0.467273473739624,1.619350552558899,2.0674266815185547,0.7852098941802979,1.1782904863357544,3.7267093658447266
2,2,8,3,1,0,valid_not_selected,0.4335539638996124,0.16714780032634735,1.1474248170852661,0.47748100757598877,11937.025390625,14.007586479187012,12500000.0,0.009999999776482582,0.0020000000949949026,60.0,180.0,300.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,3.52662992477417,4.234400749206543,-0.7077707648277283,0.8648069500923157,1.7427740097045898,0.8427566289901733,1.0578659772872925,2.592510223388672
2,2,9,10,1,0,valid_not_selected,0.3928706645965576,0.18685497343540192,1.8098597526550293,0.43623751401901245,10905.9375,304.4849548339844,480000.0,0.009999999776482582,0.0020000000949949026,60.0,120.0,240.0,0.02500000037252903,0.23000000417232513,0.07999999821186066,0.20000000298023224,0.027499999850988388,5.0,2.0,1.2000000476837158,3.7874503135681152,4.657779693603516,-0.8703293204307556,1.3935155868530273,2.9347338676452637,0.8265818357467651,0.7561801671981812,1.2164313793182373
